 codigo_orgao_superior ;                           nome_orgao_superior                            ; codigo_orgao_solicitante ;                                   nome_orgao_solicitante                                   ;  numero_pcdp  ; localizador ; data_emissao ; data_embarque ; valor_tarifa_comercial ; percentual_desconto_aplicado ; valor_tarifa_governo ; valor_tarifa_embarque ; valor_bilhete ;           companhia_aerea            ; classe_tarifaria ;                                           regra_tarifaria                                            ; no_show ; remarcado ; cancelado ; valor_multas ; valor_reembolso ; diferenca_tarifa ; situacao_bilhete 
223; Comissão Nacional de Energia Nuclear                                     ;74508; Gabinete                                                                                   ; 000712/19-1C  ; INIERQ      ; 07/05/2019   ; 14/05/2019    ;                 763.90 ;                         0.00 ;               763.90 ;                 32.95 ;        796.85 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
223; Comissão Nacional de Energia Nuclear                                     ;74508; Gabinete                                                                                   ; 001164/19     ; KJ1QYC      ; 15/07/2019   ; 24/07/2019    ;                 982.90 ;                         3.00 ;               953.41 ;                 29.49 ;        982.90 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
223; Comissão Nacional de Energia Nuclear                                     ;74508; Gabinete                                                                                   ; 001164/19     ; MMDYBC      ; 10/07/2019   ; 22/07/2019    ;                 524.90 ;                         3.00 ;               509.15 ;                 29.49 ;        538.64 ; LATAM AIRLINES BRASIL                ; S                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;          233.15 ;             0.00 ; Cancelado
223; Comissão Nacional de Energia Nuclear                                     ;74508; Gabinete                                                                                   ; 001164/19     ; SIGCRI      ; 15/07/2019   ; 25/07/2019    ;                1307.00 ;                         3.00 ;              1267.79 ;                 32.95 ;       1300.74 ; LATAM AIRLINES BRASIL                ; H,H              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;          540.07 ;             0.00 ; Cancelado
223; Comissão Nacional de Energia Nuclear                                     ;74508; Gabinete                                                                                   ; 001164/19     ; TFPCDF      ; 11/07/2019   ; 18/07/2019    ;                1648.90 ;                         3.00 ;              1599.43 ;                 32.95 ;       1632.38 ; LATAM AIRLINES BRASIL                ; M                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;           32.95 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;568; Diretoria de Metrologia Legal                                                              ; 001057/19     ; ALYWXW      ; 17/06/2019   ; 03/07/2019    ;                 674.90 ;                         3.00 ;               654.65 ;                 29.49 ;        684.14 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;568; Diretoria de Metrologia Legal                                                              ; 001057/19     ; GQ8MXX      ; 17/06/2019   ; 03/07/2019    ;                 674.90 ;                         3.00 ;               654.65 ;                 31.85 ;        686.50 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;568; Diretoria de Metrologia Legal                                                              ; 001262/19     ; BMH48Q      ; 16/07/2019   ; 08/08/2019    ;                 208.90 ;                         0.00 ;               208.90 ;                 29.30 ;        238.20 ; GOL Linhas Aéreas Inteligentes       ; B                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;46233; Coordenação-Geral de Articulação Internacional                                             ; 001111/19     ; QHILPV      ; 25/06/2019   ; 03/07/2019    ;                  84.90 ;                         0.00 ;                84.90 ;                 29.49 ;        114.39 ; GOL Linhas Aéreas Inteligentes       ; O                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;46233; Coordenação-Geral de Articulação Internacional                                             ; 001111/19     ; VSPK3B      ; 25/06/2019   ; 03/07/2019    ;                  84.90 ;                         0.00 ;                84.90 ;                 32.95 ;        117.85 ; GOL Linhas Aéreas Inteligentes       ; O                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;59942; Coordenação-Geral de Acreditação                                                           ; 000797/19     ; DDNZMZ      ; 14/05/2019   ; 27/06/2019    ;                  73.90 ;                         5.01 ;                70.20 ;                 25.89 ;         96.09 ; AZUL LINHAS AÉREAS BRASILEIRA        ; U                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;59942; Coordenação-Geral de Acreditação                                                           ; 000797/19     ; EH1UJA      ; 14/05/2019   ; 26/06/2019    ;                  73.90 ;                         5.01 ;                70.20 ;                 32.95 ;        103.15 ; AZUL LINHAS AÉREAS BRASILEIRA        ; U                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;59942; Coordenação-Geral de Acreditação                                                           ; 001156/19     ; DKPZTQ      ; 05/07/2019   ; 06/08/2019    ;                 228.90 ;                         3.00 ;               222.03 ;                 32.95 ;        254.98 ; LATAM AIRLINES BRASIL                ; Q                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;59942; Coordenação-Geral de Acreditação                                                           ; 001156/19     ; DN477A      ; 05/07/2019   ; 06/08/2019    ;                 640.90 ;                         3.00 ;               621.67 ;                 29.49 ;        651.16 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;89801; Superintendência do INMETRO no Estado do Rio Grande do Sul                                 ; 000415/19-1C  ; HIDVKP      ; 03/04/2019   ; 09/04/2019    ;                1348.90 ;                         0.00 ;              1348.90 ;                 32.95 ;       1381.85 ; GOL Linhas Aéreas Inteligentes       ; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;         1381.85 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;89801; Superintendência do INMETRO no Estado do Rio Grande do Sul                                 ; 000417/19-1C  ; ESBTWB      ; 03/04/2019   ; 09/04/2019    ;                1084.90 ;                         0.00 ;              1084.90 ;                 32.95 ;       1117.85 ; GOL Linhas Aéreas Inteligentes       ; T                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;         1117.85 ;             0.00 ; Cancelado
240; Instituto Nacional de Metrologia, Qualidade e Tecnologia                 ;89801; Superintendência do INMETRO no Estado do Rio Grande do Sul                                 ; 000419/19-1C  ; DP8P8H      ; 03/04/2019   ; 09/04/2019    ;                1084.90 ;                         0.00 ;              1084.90 ;                 32.95 ;       1117.85 ; GOL Linhas Aéreas Inteligentes       ; T                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;         1117.85 ;             0.00 ; Cancelado
263; Ministério das Relações Exteriores                                       ;1746; Departamento do Serviço Exterior                                                           ; 002004/19     ; VEH87J      ; 23/04/2019   ; 29/04/2019    ;                 164.90 ;                         5.00 ;               156.65 ;                 29.49 ;        186.14 ; AZUL LINHAS AÉREAS BRASILEIRA        ; V                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 009555/19     ; NETI8L      ; 29/04/2019   ; 22/05/2019    ;                 694.90 ;                         0.00 ;               694.90 ;                 29.49 ;        724.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 009555/19     ; UH6HRI      ; 29/04/2019   ; 19/05/2019    ;                 823.90 ;                         0.00 ;               823.90 ;                 25.89 ;        849.79 ; GOL Linhas Aéreas Inteligentes       ; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 012811/19     ; LHUD8C      ; 29/05/2019   ; 28/06/2019    ;                 570.90 ;                         3.00 ;               553.77 ;                 29.49 ;        583.26 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 012811/19     ; UIGVZD      ; 29/05/2019   ; 26/06/2019    ;                 506.00 ;                         3.00 ;               490.82 ;                 32.95 ;        523.77 ; LATAM AIRLINES BRASIL                ; N                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 012812/19     ; ANUWMN      ; 29/05/2019   ; 28/06/2019    ;                 570.90 ;                         3.00 ;               553.77 ;                 29.49 ;        583.26 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 012812/19     ; JQBZQI      ; 29/05/2019   ; 26/06/2019    ;                 506.00 ;                         3.00 ;               490.82 ;                 32.95 ;        523.77 ; LATAM AIRLINES BRASIL                ; N                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 013832/18     ; WAUAKU      ; 22/05/2018   ; 30/05/2018    ;                 973.00 ;                         3.00 ;               943.81 ;                 59.31 ;       1003.12 ; LATAM AIRLINES BRASIL                ; L,L              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 015771/19-1C  ; XGQ9TL      ; 05/07/2019   ; 19/07/2019    ;                 640.90 ;                         3.00 ;               621.67 ;                 29.49 ;        651.16 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 015776/19     ; SQ8PKK      ; 05/07/2019   ; 19/07/2019    ;                 971.90 ;                         3.00 ;               942.74 ;                 29.49 ;        972.23 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 015871/19     ; QLBEGJ      ; 12/07/2019   ; 04/08/2019    ;                 705.90 ;                         3.00 ;               684.72 ;                 32.95 ;        717.67 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 015874/19-1C  ; QHTP7S      ; 12/07/2019   ; 04/08/2019    ;                 562.90 ;                         3.00 ;               546.01 ;                 31.08 ;        577.09 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 015874/19-1C  ; QSDLJY      ; 12/07/2019   ; 07/08/2019    ;                 514.90 ;                         3.00 ;               499.45 ;                 29.49 ;        528.94 ; LATAM AIRLINES BRASIL                ; X                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 015878/19-1C  ; GLDVMW      ; 12/07/2019   ; 07/08/2019    ;                 933.90 ;                         0.00 ;               933.90 ;                 29.49 ;        963.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016331/19     ; HW7PNA      ; 18/07/2019   ; 07/08/2019    ;                 955.90 ;                         0.00 ;               955.90 ;                 29.49 ;        985.39 ; GOL Linhas Aéreas Inteligentes       ; J,J              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016331/19     ; YPP9QN      ; 18/07/2019   ; 03/08/2019    ;                1429.90 ;                         0.00 ;              1429.90 ;                 25.89 ;       1455.79 ; GOL Linhas Aéreas Inteligentes       ; Y,Y              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016460/19-1C  ; LKMKUG      ; 17/07/2019   ; 07/08/2019    ;                   0.00 ;                         0.00 ;               743.99 ;                 29.49 ;        773.48 ; LATAM AIRLINES BRASIL                ; X                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016540/19     ; VW2L2A      ; 18/07/2019   ; 07/08/2019    ;                 651.90 ;                         3.00 ;               632.34 ;                 29.49 ;        661.83 ; GOL Linhas Aéreas Inteligentes       ; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016573/19-1C  ; FXMRDI      ; 17/07/2019   ; 03/08/2019    ;                 631.90 ;                         3.00 ;               612.94 ;                 30.94 ;        643.88 ; LATAM AIRLINES BRASIL                ; X                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016631/19-1C  ; DW5FVA      ; 19/07/2019   ; 27/08/2019    ;                 769.00 ;                         0.00 ;               769.00 ;                 25.89 ;        794.89 ; Gol OU Latam - Parceria com Terceiro ; J                ;                                                                                                      ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016660/19-1C  ; PIFTXF      ; 19/07/2019   ; 28/08/2019    ;                 478.90 ;                         3.00 ;               464.53 ;                 32.95 ;        497.48 ; GOL Linhas Aéreas Inteligentes       ; A,A              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;306; Conselho Nacional de Saúde                                                                 ; 016668/19-1C  ; HRVLYE      ; 19/07/2019   ; 30/08/2019    ;                 314.90 ;                         3.00 ;               305.45 ;                 29.49 ;        334.94 ; GOL Linhas Aéreas Inteligentes       ; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;3984; Gabinete da Secretaria-Executiva                                                           ; 008332/19     ; QHMOSP      ; 09/04/2019   ; 08/05/2019    ;                 165.00 ;                         3.00 ;               160.05 ;                 32.95 ;        193.00 ; AVIANCA S.A.                         ; W                ; https://www.avianca.com.br/regras-de-tarifas                                                         ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;3984; Gabinete da Secretaria-Executiva                                                           ; 009032/19     ; WMW4MG      ; 15/04/2019   ; 17/04/2019    ;                 937.90 ;                         5.00 ;               891.00 ;                 30.94 ;        921.94 ; GOL Linhas Aéreas Inteligentes       ; J                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;3984; Gabinete da Secretaria-Executiva                                                           ; 012261/19     ; PNP1FQ      ; 17/05/2019   ; 27/05/2019    ;                 986.90 ;                         0.00 ;               986.90 ;                 32.95 ;       1019.85 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;3984; Gabinete da Secretaria-Executiva                                                           ; 012261/19     ; TDKNHW      ; 17/05/2019   ; 27/05/2019    ;                 986.90 ;                         3.00 ;               957.29 ;                 29.49 ;        986.78 ; LATAM AIRLINES BRASIL                ; V                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 007610/19-3C  ; KNQPVI      ; 04/04/2019   ; 19/04/2019    ;                1183.90 ;                         3.00 ;              1148.38 ;                 32.95 ;       1181.33 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 008717/19-1C  ; THL13N      ; 11/04/2019   ; 12/04/2019    ;                1298.90 ;                         5.00 ;              1233.95 ;                 30.94 ;       1264.89 ; AZUL LINHAS AÉREAS BRASILEIRA        ; K,K              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 008719/19-1C  ; C9BNXY      ; 11/04/2019   ; 12/04/2019    ;                1298.90 ;                         5.00 ;              1233.95 ;                 30.94 ;       1264.89 ; AZUL LINHAS AÉREAS BRASILEIRA        ; K,K              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 009385/19     ; 02I8M6      ; 24/04/2019   ; 30/04/2019    ;                 879.90 ;                         4.00 ;               844.70 ;                  0.00 ;        844.70 ; MAP TRANSPORTES AEREOS LTDA - MAP    ; G,G              ; http://voemap.com.br/regras-tarifarias/                                                              ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 009414/19     ; 02HXNN      ; 18/04/2019   ; 19/04/2019    ;                1199.90 ;                         8.00 ;              1103.90 ;                 32.95 ;       1136.85 ; MAP TRANSPORTES AEREOS LTDA - MAP    ; A,A              ; http://voemap.com.br/regras-tarifarias/                                                              ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 009416/19     ; 02HXNO      ; 18/04/2019   ; 19/04/2019    ;                1199.90 ;                         4.00 ;              1151.90 ;                 32.95 ;       1184.85 ; MAP TRANSPORTES AEREOS LTDA - MAP    ; Y,Y              ; http://voemap.com.br/regras-tarifarias/                                                              ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010027/19     ; KKCHVM      ; 03/05/2019   ; 09/05/2019    ;                1414.90 ;                         0.00 ;              1414.90 ;                 29.49 ;       1444.39 ; GOL Linhas Aéreas Inteligentes       ; J                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010056/19     ; SQYU7H      ; 03/05/2019   ; 06/05/2019    ;                1009.90 ;                         0.00 ;              1009.90 ;                 14.83 ;       1024.73 ; GOL Linhas Aéreas Inteligentes       ; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010083/19     ; OB1F6S      ; 26/04/2019   ; 01/05/2019    ;                1446.90 ;                         5.00 ;              1374.55 ;                 32.95 ;       1407.50 ; AZUL LINHAS AÉREAS BRASILEIRA        ; H,H              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010084/19     ; YFTUJW      ; 26/04/2019   ; 01/05/2019    ;                1446.90 ;                         5.00 ;              1374.55 ;                 32.95 ;       1407.50 ; AZUL LINHAS AÉREAS BRASILEIRA        ; H,H              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010154/19     ; TMH7VW      ; 03/05/2019   ; 10/05/2019    ;                1099.90 ;                         0.00 ;              1099.90 ;                 32.95 ;       1132.85 ; GOL Linhas Aéreas Inteligentes       ; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010397/19     ; DDYBIH      ; 03/05/2019   ; 07/05/2019    ;                 937.90 ;                         3.00 ;               909.76 ;                 31.08 ;        940.84 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010408/19     ; JMT7KD      ; 03/05/2019   ; 05/05/2019    ;                1099.90 ;                         0.00 ;              1099.90 ;                 14.83 ;       1114.73 ; GOL Linhas Aéreas Inteligentes       ; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 010408/19     ; QJ2PXC      ; 03/05/2019   ; 12/05/2019    ;                1099.90 ;                         0.00 ;              1099.90 ;                 32.95 ;       1132.85 ; GOL Linhas Aéreas Inteligentes       ; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 011754/19-1C  ; GF5GGG      ; 16/05/2019   ; 21/05/2019    ;                1717.90 ;                         5.00 ;              1632.00 ;                 25.89 ;       1657.89 ; AZUL LINHAS AÉREAS BRASILEIRA        ; G,G,G            ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 011756/19-1C  ; NK24UX      ; 17/05/2019   ; 21/05/2019    ;                1474.90 ;                         5.00 ;              1401.15 ;                 25.89 ;       1427.04 ; AZUL LINHAS AÉREAS BRASILEIRA        ; K,K,K            ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
304; Ministério da Saúde                                                      ;-111219; Gabinete                                                                                   ; 015030/19-1C  ; FG8TRI      ; 26/06/2019   ; 02/07/2019    ;                 709.90 ;                         0.00 ;               709.90 ;                 32.95 ;        742.85 ; GOL Linhas Aéreas Inteligentes       ; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
